LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate,MatchType
7131897201,04/28/2020,299,PPP,"WESTWOOD OPHTHALMOLOGY ASSOCIATES, PA",300 Fairview Avenue,Westwood,NJ,07675-1749,05/13/2021,Paid in Full,24,100,460322.67,460322.67,0.0,,85732,Blue Foundry Bank,19 Park Avenue,Rutherford,NJ,07070,U,N,N,Existing or more than 2 years old,Westwood,BERGEN,NJ,07675-1749,NJ-05,33.0,621111.0,Unanswered,Unknown/NotStated,,460322.67,,,,,,Subchapter S Corporation,85732,Blue Foundry Bank,Rutherford,NJ,Unanswered,Unanswered,,464772.46,05/03/2021,Ophthalm
2351907702,05/01/2020,299,PPP,"RETINA CONSULTANTS, PA II",1200 E Ridgewood Ave,Ridgewood,NJ,07450,08/20/2021,Paid in Full,24,100,450716.0,450716.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Ridgewood,BERGEN,NJ,07450-1000,NJ-05,25.0,,Unanswered,Unknown/NotStated,8000.45,410401.58,,32313.97,,,,Subchapter S Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,456016.42,07/08/2021,Retina
8699958308,01/29/2021,299,PPS,MORRISTOWN OPHTHALMOLOGY ASSOCIATES,131 Madison Ave Ste 130,Morristown,NJ,07960-7360,03/12/2022,Paid in Full,60,100,347587.5,347587.5,0.0,,45120,Valley National Bank,615 Main Ave,PASSAIC,NJ,07055-5066,U,N,N,Existing or more than 2 years old,Morristown,MORRIS,NJ,07960-7360,NJ-11,30.0,621111.0,Unanswered,Unknown/NotStated,1.0,347584.5,,,,,,Corporation,45120,Valley National Bank,PASSAIC,NJ,Unanswered,Unanswered,,351246.82,02/23/2022,Ophthalm
5562477109,04/13/2020,299,PPP,"MILLER OPHTHALMOLOGY ASSOCIATES, LLC",101 OLD SHORT HILLS RD Suite 430,WEST ORANGE,NJ,07052-1023,01/13/2021,Paid in Full,24,100,324782.0,324782.0,0.0,,45120,Valley National Bank,615 Main Ave,PASSAIC,NJ,07055-5066,U,N,N,Existing or more than 2 years old,WEST ORANGE,ESSEX,NJ,07052-1023,NJ-10,22.0,621111.0,Unanswered,Unknown/NotStated,,324782.0,,,,,,Limited  Liability Company(LLC),45120,Valley National Bank,PASSAIC,NJ,Unanswered,Unanswered,,327064.5,12/30/2020,Ophthalm
6443278400,02/10/2021,299,PPS,MILLER OPHTHALMOLOGY ASSOC LLC,101 Old Short Hills Rd Ste 430,West Orange,NJ,07052-1023,01/14/2022,Paid in Full,60,100,309125.0,309125.0,0.0,,45120,Valley National Bank,615 Main Ave,PASSAIC,NJ,07055-5066,U,N,N,Existing or more than 2 years old,West Orange,ESSEX,NJ,07052-1023,NJ-10,30.0,621111.0,Unanswered,Unknown/NotStated,1.0,309122.0,,,,,,Limited  Liability Company(LLC),45120,Valley National Bank,PASSAIC,NJ,Unanswered,Unanswered,,311692.45,12/08/2021,Ophthalm
9363867005,04/09/2020,299,PPP,"OCEAN COUNTY RETINA, PC",780 ROUTE 37 W,Toms River,NJ,08755-5059,06/09/2021,Paid in Full,24,100,282182.0,282182.0,0.0,,87220,Manasquan Bank,2221 Landmark Place,WALL TOWNSHIP,NJ,08736-1051,U,N,Y,Existing or more than 2 years old,Toms River,OCEAN,NJ,08755-5059,NJ-04,11.0,621320.0,Unanswered,Unknown/NotStated,,282182.0,,,,,,Subchapter S Corporation,87220,Manasquan Bank,WALL TOWNSHIP,NJ,Unanswered,Unanswered,,285309.52,05/21/2021,Retina
4610517708,05/01/2020,299,PPP,OPHTHALMIC PHYSICIANS OF MONMOUTH,733 N. BEERS STREET SUITE U4,HOLMDEL,NJ,07733,10/20/2021,Paid in Full,24,100,278530.0,278530.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,HOLMDEL,MONMOUTH,NJ,07733-0001,NJ-03,28.0,621111.0,Unanswered,Unknown/NotStated,,278530.0,,,,,,Corporation,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,282360.74,09/21/2021,Ophthalm
1970417201,04/15/2020,299,PPP,MID ATLANTIC OPHTHALMOLOGY PA,70 E Front Street,Red Bank,NJ,07701,02/09/2021,Paid in Full,24,100,268092.0,268092.0,0.0,,45120,Valley National Bank,615 Main Ave,PASSAIC,NJ,07055-5066,U,N,N,New Business or 2 years or less,Red Bank,MONMOUTH,NJ,07701-0001,NJ-06,16.0,621111.0,Unanswered,Not Hispanic or Latino,,268092.0,,,,,,Corporation,45120,Valley National Bank,PASSAIC,NJ,Male Owned,Non-Veteran,,270065.46,01/13/2021,Ophthalm
2791938602,03/15/2021,299,PPS,OPHTHALMIC PHYSICIANS OF MONMOUTH,733 N Beers St Ste U4,Holmdel,NJ,07733-1513,01/12/2022,Paid in Full,60,100,266030.0,266030.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,Holmdel,MONMOUTH,NJ,07733-1513,NJ-03,22.0,621111.0,Unanswered,Unknown/NotStated,1.0,266027.0,,,,,,Corporation,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,268027.05,12/16/2021,Ophthalm
3462657108,04/11/2020,299,PPP,VITREOUS RETINA MACULA SPECIALISTS OF NJ,80 MOHAWK RD,SHORT HILLS,NJ,07078,11/18/2021,Paid in Full,24,100,244050.0,244050.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,SHORT HILLS,ESSEX,NJ,07078-0001,NJ-11,16.0,621111.0,Unanswered,Unknown/NotStated,4000.0,187605.0,0.0,40000.0,0.0,12445.0,0.0,Limited  Liability Company(LLC),194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,247584.39,09/29/2021,Retina
8573978504,03/10/2021,299,PPS,MIDATLANTIC OPHTHALMOLOGY,70 E Front St,Red Bank,NJ,07701-1851,09/24/2021,Paid in Full,60,100,236765.0,236765.0,0.0,,45120,Valley National Bank,615 Main Ave,PASSAIC,NJ,07055-5066,U,N,N,Existing or more than 2 years old,Red Bank,MONMOUTH,NJ,07701-1851,NJ-06,19.0,621111.0,Unanswered,Not Hispanic or Latino,,236765.0,,,,,,Corporation,45120,Valley National Bank,PASSAIC,NJ,Male Owned,Non-Veteran,,237764.67,08/11/2021,Ophthalm
4044018505,02/25/2021,299,PPS,DELAWARE VALLEY RETINA ASSOCIATES,4 Princess Rd Ste 101 4 Princess Rd Ste 101,Lawrenceville,NJ,08648-2322,04/12/2022,Paid in Full,60,100,205852.0,205852.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,N,Existing or more than 2 years old,Lawrenceville,MERCER,NJ,08648-2322,NJ-03,21.0,621111.0,Unanswered,Unknown/NotStated,,205852.0,,,,,,Subchapter S Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,208042.04,03/17/2022,Retina
9928377107,04/15/2020,299,PPP,RETINA SPECIALISTS OF NEW JERSEY LLC,330 SOUTH STREET,MORRISTOWN,NJ,07960,02/17/2021,Paid in Full,24,100,204355.0,204355.0,0.0,,14795,Banc of California,"11611 San Vicente Blvd, Ste 500",Los Angeles,CA,90049,U,N,N,New Business or 2 years or less,MORRISTOWN,MORRIS,NJ,07960-2101,NJ-11,23.0,621112.0,Unanswered,Not Hispanic or Latino,,204355.0,,,,,,Limited  Liability Company(LLC),14795,Banc of California,Los Angeles,CA,Male Owned,Non-Veteran,,205799.48,01/06/2021,Retina
2635808302,01/21/2021,299,PPS,RETINA SPECIALISTS OF NEW JERSEY L.L.C.,330 South St,Morristown,NJ,07960-7391,10/07/2021,Paid in Full,60,100,204300.0,204300.0,0.0,,14795,Banc of California,"11611 San Vicente Blvd, Ste 500",Los Angeles,CA,90049,U,N,N,Existing or more than 2 years old,Morristown,MORRIS,NJ,07960-7391,NJ-11,23.0,621111.0,Unanswered,Not Hispanic or Latino,1.0,204298.0,,,,,,Limited  Liability Company(LLC),14795,Banc of California,Los Angeles,CA,Male Owned,Non-Veteran,,205604.16,09/17/2021,Retina
2627287207,04/16/2020,299,PPP,BAYSHORE OPHTHALMOLOGY,719 N BEERS ST,HOLMDEL,NJ,07733-1522,05/12/2022,Paid in Full,24,100,198600.0,198600.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,HOLMDEL,MONMOUTH,NJ,07733-1522,NJ-03,19.0,621111.0,Unanswered,Unknown/NotStated,,198600.0,,,,,,Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,194010.83,06/17/2021,Ophthalm
3499827703,05/01/2020,299,PPP,"CRANFORD OPHTHALMOLOGY, P.A.",2 South Avenue East,Cranford,NJ,07016,09/29/2021,Paid in Full,24,100,191682.0,191682.0,0.0,,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,N,N,Existing or more than 2 years old,Cranford,UNION,NJ,07016-0001,NJ-10,21.0,,American Indian or Alaska Native,Unknown/NotStated,,191682.0,,,,,,Corporation,29805,"TD Bank, National Association",WILMINGTON,DE,Male Owned,Non-Veteran,,194195.16,08/20/2021,Ophthalm
1490558401,02/02/2021,299,PPS,BAYSHORE OPHTHALMOLOGY LLC,719 N Beers St,Holmdel,NJ,07733-1522,11/11/2021,Paid in Full,60,100,183500.0,183500.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,Holmdel,MONMOUTH,NJ,07733-1522,NJ-03,18.0,621111.0,Unanswered,Unknown/NotStated,1.0,183495.0,,,,,,Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,184825.28,10/25/2021,Ophthalm
7540137709,05/01/2020,299,PPP,DELAWARE VALLEY RETINA ASSOCIATES,4 PRINCESS RD,LAWRENCEVILLE,NJ,08648-2322,09/14/2021,Paid in Full,24,100,180900.0,180900.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Unanswered,LAWRENCEVILLE,MERCER,NJ,08648-2322,NJ-03,21.0,621111.0,Unanswered,Unknown/NotStated,,180900.0,,,,,,Subchapter S Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,183281.85,08/24/2021,Retina
7780417709,05/01/2020,299,PPP,LIVINGSTON VITREO RETINAL ASSOCIATES PA,349 E NORTHFIELD RD,LIVINGSTON,NJ,07039-4802,05/13/2021,Paid in Full,24,100,176000.0,176000.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Unanswered,LIVINGSTON,ESSEX,NJ,07039-4802,NJ-11,10.0,,Unanswered,Unknown/NotStated,,176000.0,,,,,,Subchapter S Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,177579.11,03/31/2021,Retina
5013727109,04/13/2020,299,PPP,RETINA CARE CENTER,1255 Route 70,LAKEWOOD,NJ,08701-5900,01/22/2021,Paid in Full,24,100,173602.0,173602.0,0.0,,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,Y,Y,Existing or more than 2 years old,LAKEWOOD,OCEAN,NJ,08701-5900,NJ-04,10.0,621320.0,Unanswered,Unknown/NotStated,,173602.0,,,,,,Corporation,29805,"TD Bank, National Association",WILMINGTON,DE,Male Owned,Non-Veteran,,174768.99,12/21/2020,Retina
7035098302,01/27/2021,299,PPS,SHORT HILLS OPHTHALMOLOGY LLC,551 Millburn Ave,Short Hills,NJ,07078-3330,02/18/2022,Paid in Full,60,100,153255.0,153255.0,0.0,,188567,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,N,N,Existing or more than 2 years old,Short Hills,ESSEX,NJ,07078-3330,NJ-11,23.0,621320.0,White,Not Hispanic or Latino,1.0,153250.0,,,,,,Limited  Liability Company(LLC),29599,Northeast Bank,LEWISTON,ME,Male Owned,Non-Veteran,,154632.2,01/03/2022,Ophthalm
4143317108,04/12/2020,682,PPP,"HIGH COUNTRY MACULA, RETINA, AND VITREOUS, PC","2055 S Pacheco St, Suite 600",Santa Fe,NM,87505-3995,10/01/2021,Paid in Full,24,100,340000.0,340000.0,0.0,,26378,Sunflower Bank National Association,"8117 Preston Rd, Ste 220",Dallas,TX,75225,U,Y,N,Existing or more than 2 years old,Santa Fe,SANTA FE,NM,87505-3995,NM-03,30.0,621111.0,White,Not Hispanic or Latino,,340000.0,,,,,,Limited  Liability Company(LLC),26378,Sunflower Bank National Association,Dallas,TX,Male Owned,Non-Veteran,,344517.81,08/23/2021,Retina
8988777106,04/15/2020,944,PPP,"NEVADA RETINA ASSOCIATES, STEVEN M. FRIEDLANDER, M.D., LTD.",610 Sierra Rose Dr.,RENO,NV,89511,06/17/2021,Paid in Full,60,100,340600.0,340600.0,0.0,,72601,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,N,N,Existing or more than 2 years old,RENO,WASHOE,NV,89511-0001,NV-02,22.0,621111.0,Unanswered,Unknown/NotStated,,340600.0,,,,,,Subchapter S Corporation,72601,"Zions Bank, A Division of",SALT LAKE CITY,UT,Unanswered,Unanswered,,344295.28,05/19/2021,Retina
8314307000,04/08/2020,944,PPP,H DHINDSA RETINA EYE CENTER,5470 Kietzke Lane Suite 205,RENO,NV,89511-2035,06/23/2021,Paid in Full,24,100,195521.0,195521.0,0.0,,4924,City National Bank,555 S Flower St,LOS ANGELES,CA,90071-2300,U,N,N,Existing or more than 2 years old,RENO,WASHOE,NV,89511-2035,NV-02,16.0,621493.0,Asian,Not Hispanic or Latino,3567.0,151187.0,,,,40767.0,,Limited  Liability Company(LLC),4924,City National Bank,LOS ANGELES,CA,Unanswered,Unanswered,,197690.48,06/03/2021,Retina
5645137205,04/27/2020,248,PPP,EYE CARE FOR THE ADIRONDACKS ASSOCIATES IN OPHTHALMOLOGY LLP,450 MARGARET ST,PLATTSBURGH,NY,12901-1755,11/16/2021,Paid in Full,24,100,1300000.0,1380000.0,0.0,,47268,Glens Falls National Bank and Trust Company,250 Glen St,GLENS FALLS,NY,12801-3505,R,N,N,Existing or more than 2 years old,PLATTSBURGH,CLINTON,NY,12901-1755,NY-21,130.0,621111.0,Unanswered,Unknown/NotStated,,1380000.0,,,,,,Limited Liability Partnership,47268,Glens Falls National Bank and Trust Company,GLENS FALLS,NY,Male Owned,Unanswered,,1387245.0,11/12/2020,Ophthalm
6984508302,01/27/2021,248,PPS,EYE CARE FOR THE ADIRONDACKS ASSOCIATES IN OPHTHALMOLOGY P.C,450 Margaret St,Plattsburgh,NY,12901-1755,11/06/2021,Paid in Full,60,100,1371876.0,1371876.0,0.0,,47268,Glens Falls National Bank and Trust Company,250 Glen St,GLENS FALLS,NY,12801-3505,R,N,N,Existing or more than 2 years old,Plattsburgh,CLINTON,NY,12901-1755,NY-21,130.0,621111.0,Unanswered,Unknown/NotStated,,1371875.0,,,,,,Limited Liability Partnership,47268,Glens Falls National Bank and Trust Company,GLENS FALLS,NY,Unanswered,Unanswered,,1381326.7,10/06/2021,Ophthalm
9979987004,04/09/2020,202,PPP,"VITREOUS RETINA MACULA CONSULTANTS OF NEW YORK, PC","950 Third Avenue, Floor 3",New York,NY,10022-1328,06/22/2021,Paid in Full,24,100,1300200.0,1300200.0,0.0,,224780,New York Business Development Corporation,50 Beaver Street,Albany,NY,12207-1538,U,N,N,Existing or more than 2 years old,New York,NEW YORK,NY,10022-1328,NY-12,87.0,621111.0,Unanswered,Unknown/NotStated,,1300200.0,,,,,,Corporation,224780,New York Business Development Corporation,Albany,NY,Male Owned,Unanswered,,1314021.3,05/11/2021,Retina
9087028609,03/25/2021,202,PPS,VITREOUS-RETINA-MACULA CONSULTANTS OF NEW YORK P.C.,950 3rd Ave Fl 3,New York,NY,10022-2793,01/18/2023,Paid in Full,60,100,1240317.0,1240317.0,0.0,,224780,New York Business Development Corporation,50 Beaver Street,Albany,NY,12207-1538,U,N,N,Existing or more than 2 years old,New York,NEW YORK,NY,10022-2793,NY-12,90.0,621111.0,Unanswered,Unknown/NotStated,,1240317.0,,,,,,Corporation,224780,New York Business Development Corporation,Albany,NY,Male Owned,Unanswered,,1255132.84,06/13/2022,Retina
5660558305,01/25/2021,219,PPS,FINGER LAKES OPHTHALMOLOGY PC,325 West St,Canandaigua,NY,14424-1787,10/20/2021,Paid in Full,60,100,769965.0,769965.0,0.0,,47029,"Community Bank, National Association",45-49 Court St,CANTON,NY,13617-1118,R,Y,Y,Existing or more than 2 years old,Canandaigua,ONTARIO,NY,14424-1787,NY-24,74.0,621111.0,Unanswered,Unknown/NotStated,1.0,769960.0,,,,,,Corporation,47029,"Community Bank, National Association",CANTON,NY,Unanswered,Unanswered,,774837.93,09/21/2021,Ophthalm
5675877009,04/06/2020,219,PPP,"FINGER LAKES OPHTHALMOLOGY, PC",325 West Street,CANANDAIGUA,NY,14424-1530,04/21/2021,Paid in Full,24,100,769965.0,769965.0,0.0,,47029,"Community Bank, National Association",45-49 Court St,CANTON,NY,13617-1118,R,Y,Y,Existing or more than 2 years old,CANANDAIGUA,ONTARIO,NY,14424-1530,NY-24,72.0,621111.0,Unanswered,Unknown/NotStated,,769965.0,,,,,,Corporation,47029,"Community Bank, National Association",CANTON,NY,Male Owned,Non-Veteran,,775337.08,02/16/2021,Ophthalm
4483408310,01/23/2021,296,PPS,UNIVERSITY OPHTHALMOLOGY SERVICES INC.,1176 Main St,Buffalo,NY,14209-2102,01/07/2022,Paid in Full,60,100,751265.0,751265.0,0.0,,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,Y,N,Existing or more than 2 years old,Buffalo,ERIE,NY,14209-2102,NY-26,95.0,621491.0,Unanswered,Unknown/NotStated,1.0,751260.0,,,,,,Professional Association,46391,Manufacturers and Traders Trust Company,BUFFALO,NY,Male Owned,Non-Veteran,,757974.93,12/21/2021,Ophthalm
8212497108,04/15/2020,296,PPP,UNIVERSITY OPHTHALMOLOGY SERVICES INC,1176 Main Street,Buffalo,NY,14209,05/18/2021,Paid in Full,24,100,751265.0,751265.0,0.0,,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,Y,N,Existing or more than 2 years old,Buffalo,ERIE,NY,14209-0001,NY-26,73.0,621111.0,Unanswered,Unknown/NotStated,0.0,619853.0,0.0,99397.0,0.0,32015.0,0.0,Professional Association,46391,Manufacturers and Traders Trust Company,BUFFALO,NY,Male Owned,Non-Veteran,,758345.42,04/01/2021,Ophthalm
1506177110,04/10/2020,248,PPP,"RETINA-VITREOUS SURGEONS OF CENTRAL N.Y., P.C.",200 Greenfield Parkway,LIVERPOOL,NY,13088-6655,04/14/2021,Paid in Full,24,100,723200.0,723200.0,0.0,,49989,"NBT Bank, National Association",52 S Broad St,NORWICH,NY,13815-1646,U,N,N,Existing or more than 2 years old,LIVERPOOL,ONONDAGA,NY,13088-6655,NY-22,58.0,621111.0,Unanswered,Unknown/NotStated,90400.0,542400.0,,90400.0,,,,Corporation,49989,"NBT Bank, National Association",NORWICH,NY,Unanswered,Unanswered,,729381.87,03/01/2021,Retina
1976307106,04/10/2020,202,PPP,"PEDIATRIC OPHTHALMIC CARE, P.C.",40 W 72ND ST LOBBY,NEW YORK,NY,10023-4119,07/16/2021,Paid in Full,24,100,679600.0,679600.0,0.0,,49274,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,N,N,Existing or more than 2 years old,NEW YORK,NEW YORK,NY,10023-4119,NY-12,49.0,621112.0,Unanswered,Unknown/NotStated,,679600.0,,,,,,Corporation,49274,"Citibank, N.A.",Sioux Falls,SD,Unanswered,Unanswered,,687377.64,06/04/2021,Ophthalm
4725398607,03/18/2021,202,PPS,PEDIATRIC OPHTHALMIC CARE P.C.,40 W 72nd St Lbby,New York,NY,10023-4119,05/14/2022,Paid in Full,60,100,636000.0,636000.0,0.0,,49274,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,Y,N,Existing or more than 2 years old,New York,NEW YORK,NY,10023-4119,NY-12,57.0,621111.0,Unanswered,Unknown/NotStated,1.0,635996.0,,,,,,Corporation,49274,"Citibank, N.A.",Sioux Falls,SD,Unanswered,Unanswered,,642536.67,04/05/2022,Ophthalm
5103647102,04/13/2020,296,PPP,"EYE CARE & VISION ASSOCIATES OPHTHALMOLOGY, LLP",811 Maple Rd,BUFFALO,NY,14221-3260,06/24/2021,Paid in Full,24,100,548900.0,548900.0,0.0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Unanswered,BUFFALO,ERIE,NY,14221-3260,NY-26,67.0,621111.0,Unanswered,Unknown/NotStated,,548900.0,,,,,,Partnership,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,554825.11,05/27/2021,Ophthalm
8544367100,04/15/2020,202,PPP,"RETINA ASSOCIATES OF NEW YORK, P.C.",140 E  80TH ST,NEW YORK,NY,10075-0306,02/19/2021,Paid in Full,24,100,539800.0,539800.0,0.0,,49274,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,N,N,Existing or more than 2 years old,NEW YORK,NEW YORK,NY,10075-0306,NY-12,39.0,621111.0,Unanswered,Unknown/NotStated,,539800.0,,,,,,Subchapter S Corporation,49274,"Citibank, N.A.",Sioux Falls,SD,Unanswered,Unanswered,,543908.48,01/25/2021,Retina
9281628507,03/12/2021,202,PPS,RETINA ASSOCIATES OF NEW YORK P.C.,140 E 80th St,New York,NY,10075-0306,12/18/2021,Paid in Full,60,100,539800.0,539800.0,0.0,,49274,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,N,N,Existing or more than 2 years old,New York,NEW YORK,NY,10075-0306,NY-12,39.0,621111.0,Unanswered,Unknown/NotStated,1.0,539794.0,,,,,,Subchapter S Corporation,49274,"Citibank, N.A.",Sioux Falls,SD,Unanswered,Unanswered,,543443.65,11/22/2021,Retina
4309948302,01/23/2021,296,PPS,EYE CARE & VISION ASSOCIATES OPHTHALMOLOGY LLP,811 Maple Rd,Williamsville,NY,14221-3260,02/18/2022,Paid in Full,60,100,500312.0,500312.0,0.0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Existing or more than 2 years old,Williamsville,ERIE,NY,14221-3260,NY-26,63.0,621111.0,Unanswered,Unknown/NotStated,1.0,500309.0,,,,,,Partnership,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,505260.29,02/01/2022,Ophthalm
9374158409,02/16/2021,202,PPS,PEDIATRIC OPHTHALMOLOGY OF N Y PC,15 Leatherstocking Ln,Scarsdale,NY,10583-6924,03/18/2022,Paid in Full,60,100,489475.0,489475.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Scarsdale,WESTCHESTER,NY,10583-6924,NY-16,24.0,621111.0,White,Not Hispanic or Latino,1.0,489473.0,,,,,,Subchapter S Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Male Owned,Veteran,,494125.28,02/02/2022,Ophthalm
3129578503,02/23/2021,202,PPS,RETINAL AMBULATORY SURGERY CENTER OF NEW YORK INC.,140 E 80th St,New York,NY,10075-0306,12/18/2021,Paid in Full,60,100,488500.0,488500.0,0.0,,49274,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,N,N,Existing or more than 2 years old,New York,NEW YORK,NY,10075-0306,NY-12,44.0,621493.0,Unanswered,Unknown/NotStated,1.0,488494.0,,,,,,Corporation,49274,"Citibank, N.A.",Sioux Falls,SD,Unanswered,Unanswered,,492028.06,11/16/2021,Retina
8588897108,04/15/2020,202,PPP,"RETINAL AMBULATORY SURGERY CENTER OF NEW YORK, INC.",140 EAST 80TH STREET,NEW YORK,NY,10075-0306,02/19/2021,Paid in Full,24,100,488500.0,488500.0,0.0,,49274,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,N,N,Existing or more than 2 years old,NEW YORK,NEW YORK,NY,10075-0306,NY-12,44.0,621498.0,Unanswered,Unknown/NotStated,,488500.0,,,,,,Corporation,49274,"Citibank, N.A.",Sioux Falls,SD,Unanswered,Unanswered,,492082.33,01/25/2021,Retina
2394247705,05/01/2020,202,PPP,PEDIATRIC OPHTHALMOLOGY OF N Y PC,15 LEATHERSTOCKING LN,SCARSDALE,NY,10583,06/23/2021,Paid in Full,24,100,473947.0,473947.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,SCARSDALE,WESTCHESTER,NY,10583-0001,NY-16,25.0,621111.0,White,Not Hispanic or Latino,8561.0,370558.0,,68678.0,,26150.0,,Subchapter S Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Male Owned,Veteran,,478785.21,05/12/2021,Ophthalm
6309107300,04/30/2020,202,PPP,HARMON OPHTHALMOLOGY PC,205 EAST 64TH STREET STE 101,NEW YORK,NY,10065-6673,05/21/2021,Paid in Full,24,100,465460.22,465460.22,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,NEW YORK,NEW YORK,NY,10065-6673,NY-12,29.0,621320.0,Unanswered,Unknown/NotStated,5460.22,400000.0,,30000.0,,30000.0,,Subchapter S Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Non-Veteran,,469983.72,04/26/2021,Ophthalm
1488568601,03/13/2021,202,PPS,HARMON OPHTHALMOLOGY PC,205 E 64th St Ste 101,New York,NY,10065-6673,04/20/2022,Paid in Full,60,100,465460.0,465460.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,New York,NEW YORK,NY,10065-6673,NY-12,30.0,621320.0,Unanswered,Unknown/NotStated,1.0,465455.0,,,,,,Subchapter S Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Non-Veteran,,469882.13,03/01/2022,Ophthalm
